scenario_id,map_index,trial,team_size,seed,communication_mode,start_positions,selected_start_seed,start_cells,source_method
map_0083_trial_01_robots_06_seed_8301102_mapcomm_raw,83,1,6,8301102,raw,"[[-4.0,0.0],[-4.0,16.0],[-16.0,-12.0],[-48.0,-12.0],[4.0,28.0],[12.0,-16.0]]",8301102,"[[163, 150], [163, 190], [133, 120], [53, 120], [183, 220], [203, 110]]",full
map_0083_trial_01_robots_08_seed_8301122_mapcomm_compressed,83,1,8,8301122,compressed,"[[24.0,24.0],[-8.0,8.0],[4.0,8.0],[-36.0,12.0],[-36.0,-44.0],[12.0,-36.0],[-56.0,4.0],[-32.0,-32.0]]",8301122,"[[233, 210], [153, 170], [183, 170], [83, 180], [83, 40], [203, 60], [33, 160], [93, 70]]",full
map_0083_trial_01_robots_08_seed_8301122_mapcomm_none,83,1,8,8301122,none,"[[24.0,24.0],[-8.0,8.0],[4.0,8.0],[-36.0,12.0],[-36.0,-44.0],[12.0,-36.0],[-56.0,4.0],[-32.0,-32.0]]",8301122,"[[233, 210], [153, 170], [183, 170], [83, 180], [83, 40], [203, 60], [33, 160], [93, 70]]",full
map_0083_trial_01_robots_08_seed_8301122_mapcomm_raw,83,1,8,8301122,raw,"[[24.0,24.0],[-8.0,8.0],[4.0,8.0],[-36.0,12.0],[-36.0,-44.0],[12.0,-36.0],[-56.0,4.0],[-32.0,-32.0]]",8301122,"[[233, 210], [153, 170], [183, 170], [83, 180], [83, 40], [203, 60], [33, 160], [93, 70]]",full
map_0083_trial_02_robots_02_seed_8302062_mapcomm_compressed,83,2,2,8302062,compressed,"[[12.0,20.0],[-24.0,4.0]]",8302062,"[[203, 200], [113, 160]]",full
map_0083_trial_02_robots_02_seed_8302062_mapcomm_none,83,2,2,8302062,none,"[[12.0,20.0],[-24.0,4.0]]",8302062,"[[203, 200], [113, 160]]",full
map_0083_trial_02_robots_02_seed_8302062_mapcomm_raw,83,2,2,8302062,raw,"[[12.0,20.0],[-24.0,4.0]]",8302062,"[[203, 200], [113, 160]]",full
map_0083_trial_02_robots_04_seed_8302082_mapcomm_compressed,83,2,4,8302082,compressed,"[[16.0,-36.0],[-4.0,8.0],[-52.0,-36.0],[-16.0,28.0]]",8302082,"[[213, 60], [163, 170], [43, 60], [133, 220]]",full
map_0083_trial_02_robots_04_seed_8302082_mapcomm_none,83,2,4,8302082,none,"[[16.0,-36.0],[-4.0,8.0],[-52.0,-36.0],[-16.0,28.0]]",8302082,"[[213, 60], [163, 170], [43, 60], [133, 220]]",full
map_0083_trial_02_robots_04_seed_8302082_mapcomm_raw,83,2,4,8302082,raw,"[[16.0,-36.0],[-4.0,8.0],[-52.0,-36.0],[-16.0,28.0]]",8302082,"[[213, 60], [163, 170], [43, 60], [133, 220]]",full
map_0083_trial_02_robots_06_seed_8302102_mapcomm_compressed,83,2,6,8302102,compressed,"[[16.0,-28.0],[4.0,-20.0],[-44.0,-12.0],[-32.0,-40.0],[-20.0,-48.0],[-20.0,-20.0]]",8302102,"[[213, 80], [183, 100], [63, 120], [93, 50], [123, 30], [123, 100]]",full
map_0083_trial_02_robots_06_seed_8302102_mapcomm_none,83,2,6,8302102,none,"[[16.0,-28.0],[4.0,-20.0],[-44.0,-12.0],[-32.0,-40.0],[-20.0,-48.0],[-20.0,-20.0]]",8302102,"[[213, 80], [183, 100], [63, 120], [93, 50], [123, 30], [123, 100]]",full
map_0083_trial_02_robots_06_seed_8302102_mapcomm_raw,83,2,6,8302102,raw,"[[16.0,-28.0],[4.0,-20.0],[-44.0,-12.0],[-32.0,-40.0],[-20.0,-48.0],[-20.0,-20.0]]",8302102,"[[213, 80], [183, 100], [63, 120], [93, 50], [123, 30], [123, 100]]",full
map_0083_trial_02_robots_08_seed_8302122_mapcomm_compressed,83,2,8,8302122,compressed,"[[-16.0,-4.0],[0.0,-32.0],[8.0,-44.0],[-40.0,8.0],[-36.0,-48.0],[12.0,-32.0],[-56.0,-36.0],[24.0,0.0]]",8302122,"[[133, 140], [173, 70], [193, 40], [73, 170], [83, 30], [203, 70], [33, 60], [233, 150]]",full
map_0083_trial_02_robots_08_seed_8302122_mapcomm_none,83,2,8,8302122,none,"[[-16.0,-4.0],[0.0,-32.0],[8.0,-44.0],[-40.0,8.0],[-36.0,-48.0],[12.0,-32.0],[-56.0,-36.0],[24.0,0.0]]",8302122,"[[133, 140], [173, 70], [193, 40], [73, 170], [83, 30], [203, 70], [33, 60], [233, 150]]",full
map_0083_trial_02_robots_08_seed_8302122_mapcomm_raw,83,2,8,8302122,raw,"[[-16.0,-4.0],[0.0,-32.0],[8.0,-44.0],[-40.0,8.0],[-36.0,-48.0],[12.0,-32.0],[-56.0,-36.0],[24.0,0.0]]",8302122,"[[133, 140], [173, 70], [193, 40], [73, 170], [83, 30], [203, 70], [33, 60], [233, 150]]",full
map_0083_trial_03_robots_02_seed_8303062_mapcomm_compressed,83,3,2,8303062,compressed,"[[-24.0,16.0],[-36.0,-28.0]]",8303062,"[[113, 190], [83, 80]]",full
map_0083_trial_03_robots_02_seed_8303062_mapcomm_none,83,3,2,8303062,none,"[[-24.0,16.0],[-36.0,-28.0]]",8303062,"[[113, 190], [83, 80]]",full
map_0083_trial_03_robots_02_seed_8303062_mapcomm_raw,83,3,2,8303062,raw,"[[-24.0,16.0],[-36.0,-28.0]]",8303062,"[[113, 190], [83, 80]]",full
map_0083_trial_03_robots_04_seed_8303082_mapcomm_compressed,83,3,4,8303082,compressed,"[[-12.0,-16.0],[-12.0,-36.0],[20.0,-4.0],[16.0,-32.0]]",8303082,"[[143, 110], [143, 60], [223, 140], [213, 70]]",full
map_0083_trial_03_robots_04_seed_8303082_mapcomm_none,83,3,4,8303082,none,"[[-12.0,-16.0],[-12.0,-36.0],[20.0,-4.0],[16.0,-32.0]]",8303082,"[[143, 110], [143, 60], [223, 140], [213, 70]]",full
map_0083_trial_03_robots_04_seed_8303082_mapcomm_raw,83,3,4,8303082,raw,"[[-12.0,-16.0],[-12.0,-36.0],[20.0,-4.0],[16.0,-32.0]]",8303082,"[[143, 110], [143, 60], [223, 140], [213, 70]]",full
map_0083_trial_03_robots_06_seed_8303102_mapcomm_compressed,83,3,6,8303102,compressed,"[[-8.0,-36.0],[24.0,8.0],[-20.0,-16.0],[8.0,-32.0],[-52.0,-40.0],[0.0,28.0]]",8303102,"[[153, 60], [233, 170], [123, 110], [193, 70], [43, 50], [173, 220]]",full
map_0083_trial_03_robots_06_seed_8303102_mapcomm_none,83,3,6,8303102,none,"[[-8.0,-36.0],[24.0,8.0],[-20.0,-16.0],[8.0,-32.0],[-52.0,-40.0],[0.0,28.0]]",8303102,"[[153, 60], [233, 170], [123, 110], [193, 70], [43, 50], [173, 220]]",full
map_0083_trial_03_robots_06_seed_8303102_mapcomm_raw,83,3,6,8303102,raw,"[[-8.0,-36.0],[24.0,8.0],[-20.0,-16.0],[8.0,-32.0],[-52.0,-40.0],[0.0,28.0]]",8303102,"[[153, 60], [233, 170], [123, 110], [193, 70], [43, 50], [173, 220]]",full
map_0083_trial_03_robots_08_seed_8303122_mapcomm_compressed,83,3,8,8303122,compressed,"[[12.0,-4.0],[-24.0,-20.0],[-24.0,0.0],[-52.0,-12.0],[-24.0,-48.0],[12.0,24.0],[-44.0,16.0],[-56.0,4.0]]",8303122,"[[203, 140], [113, 100], [113, 150], [43, 120], [113, 30], [203, 210], [63, 190], [33, 160]]",full
map_0083_trial_03_robots_08_seed_8303122_mapcomm_none,83,3,8,8303122,none,"[[12.0,-4.0],[-24.0,-20.0],[-24.0,0.0],[-52.0,-12.0],[-24.0,-48.0],[12.0,24.0],[-44.0,16.0],[-56.0,4.0]]",8303122,"[[203, 140], [113, 100], [113, 150], [43, 120], [113, 30], [203, 210], [63, 190], [33, 160]]",full
map_0083_trial_03_robots_08_seed_8303122_mapcomm_raw,83,3,8,8303122,raw,"[[12.0,-4.0],[-24.0,-20.0],[-24.0,0.0],[-52.0,-12.0],[-24.0,-48.0],[12.0,24.0],[-44.0,16.0],[-56.0,4.0]]",8303122,"[[203, 140], [113, 100], [113, 150], [43, 120], [113, 30], [203, 210], [63, 190], [33, 160]]",full
map_0084_trial_00_robots_02_seed_8400062_mapcomm_compressed,84,0,2,8400062,compressed,"[[-24.0,-4.0],[4.0,4.0]]",8400062,"[[88, 153], [158, 173]]",full
map_0084_trial_00_robots_02_seed_8400062_mapcomm_none,84,0,2,8400062,none,"[[-24.0,-4.0],[4.0,4.0]]",8400062,"[[88, 153], [158, 173]]",full
map_0084_trial_00_robots_02_seed_8400062_mapcomm_raw,84,0,2,8400062,raw,"[[-24.0,-4.0],[4.0,4.0]]",8400062,"[[88, 153], [158, 173]]",full
map_0084_trial_00_robots_04_seed_8400082_mapcomm_compressed,84,0,4,8400082,compressed,"[[-40.0,-28.0],[28.0,-4.0],[-4.0,-44.0],[-8.0,0.0]]",8400082,"[[48, 93], [218, 153], [138, 53], [128, 163]]",full
map_0084_trial_00_robots_04_seed_8400082_mapcomm_none,84,0,4,8400082,none,"[[-40.0,-28.0],[28.0,-4.0],[-4.0,-44.0],[-8.0,0.0]]",8400082,"[[48, 93], [218, 153], [138, 53], [128, 163]]",full
map_0084_trial_00_robots_04_seed_8400082_mapcomm_raw,84,0,4,8400082,raw,"[[-40.0,-28.0],[28.0,-4.0],[-4.0,-44.0],[-8.0,0.0]]",8400082,"[[48, 93], [218, 153], [138, 53], [128, 163]]",full
map_0084_trial_00_robots_06_seed_8400102_mapcomm_compressed,84,0,6,8400102,compressed,"[[20.0,-8.0],[-24.0,-48.0],[-12.0,-40.0],[-8.0,20.0],[-48.0,-56.0],[24.0,4.0]]",8400102,"[[198, 143], [88, 43], [118, 63], [128, 213], [28, 23], [208, 173]]",full
map_0084_trial_00_robots_06_seed_8400102_mapcomm_none,84,0,6,8400102,none,"[[20.0,-8.0],[-24.0,-48.0],[-12.0,-40.0],[-8.0,20.0],[-48.0,-56.0],[24.0,4.0]]",8400102,"[[198, 143], [88, 43], [118, 63], [128, 213], [28, 23], [208, 173]]",full
map_0084_trial_00_robots_06_seed_8400102_mapcomm_raw,84,0,6,8400102,raw,"[[20.0,-8.0],[-24.0,-48.0],[-12.0,-40.0],[-8.0,20.0],[-48.0,-56.0],[24.0,4.0]]",8400102,"[[198, 143], [88, 43], [118, 63], [128, 213], [28, 23], [208, 173]]",full
map_0084_trial_00_robots_08_seed_8400122_mapcomm_compressed,84,0,8,8400122,compressed,"[[-20.0,8.0],[-28.0,24.0],[0.0,16.0],[24.0,28.0],[-8.0,-4.0],[-36.0,-36.0],[-28.0,-20.0],[-28.0,-4.0]]",8400122,"[[98, 183], [78, 223], [148, 203], [208, 233], [128, 153], [58, 73], [78, 113], [78, 153]]",full
map_0084_trial_00_robots_08_seed_8400122_mapcomm_none,84,0,8,8400122,none,"[[-20.0,8.0],[-28.0,24.0],[0.0,16.0],[24.0,28.0],[-8.0,-4.0],[-36.0,-36.0],[-28.0,-20.0],[-28.0,-4.0]]",8400122,"[[98, 183], [78, 223], [148, 203], [208, 233], [128, 153], [58, 73], [78, 113], [78, 153]]",full
map_0084_trial_00_robots_08_seed_8400122_mapcomm_raw,84,0,8,8400122,raw,"[[-20.0,8.0],[-28.0,24.0],[0.0,16.0],[24.0,28.0],[-8.0,-4.0],[-36.0,-36.0],[-28.0,-20.0],[-28.0,-4.0]]",8400122,"[[98, 183], [78, 223], [148, 203], [208, 233], [128, 153], [58, 73], [78, 113], [78, 153]]",full
map_0084_trial_01_robots_02_seed_8401062_mapcomm_compressed,84,1,2,8401062,compressed,"[[-48.0,-20.0],[-36.0,-8.0]]",8401062,"[[28, 113], [58, 143]]",full
map_0084_trial_01_robots_02_seed_8401062_mapcomm_none,84,1,2,8401062,none,"[[-48.0,-20.0],[-36.0,-8.0]]",8401062,"[[28, 113], [58, 143]]",full
map_0084_trial_01_robots_02_seed_8401062_mapcomm_raw,84,1,2,8401062,raw,"[[-48.0,-20.0],[-36.0,-8.0]]",8401062,"[[28, 113], [58, 143]]",full
map_0084_trial_01_robots_04_seed_8401082_mapcomm_compressed,84,1,4,8401082,compressed,"[[-16.0,-48.0],[0.0,0.0],[28.0,-32.0],[-52.0,-52.0]]",8401082,"[[108, 43], [148, 163], [218, 83], [18, 33]]",full
map_0084_trial_01_robots_04_seed_8401082_mapcomm_none,84,1,4,8401082,none,"[[-16.0,-48.0],[0.0,0.0],[28.0,-32.0],[-52.0,-52.0]]",8401082,"[[108, 43], [148, 163], [218, 83], [18, 33]]",full
map_0084_trial_01_robots_04_seed_8401082_mapcomm_raw,84,1,4,8401082,raw,"[[-16.0,-48.0],[0.0,0.0],[28.0,-32.0],[-52.0,-52.0]]",8401082,"[[108, 43], [148, 163], [218, 83], [18, 33]]",full
map_0084_trial_01_robots_06_seed_8401102_mapcomm_compressed,84,1,6,8401102,compressed,"[[-20.0,8.0],[4.0,-32.0],[-16.0,-4.0],[-20.0,-36.0],[4.0,20.0],[-44.0,-44.0]]",8401102,"[[98, 183], [158, 83], [108, 153], [98, 73], [158, 213], [38, 53]]",full
map_0084_trial_01_robots_06_seed_8401102_mapcomm_none,84,1,6,8401102,none,"[[-20.0,8.0],[4.0,-32.0],[-16.0,-4.0],[-20.0,-36.0],[4.0,20.0],[-44.0,-44.0]]",8401102,"[[98, 183], [158, 83], [108, 153], [98, 73], [158, 213], [38, 53]]",full
map_0084_trial_01_robots_06_seed_8401102_mapcomm_raw,84,1,6,8401102,raw,"[[-20.0,8.0],[4.0,-32.0],[-16.0,-4.0],[-20.0,-36.0],[4.0,20.0],[-44.0,-44.0]]",8401102,"[[98, 183], [158, 83], [108, 153], [98, 73], [158, 213], [38, 53]]",full
map_0084_trial_01_robots_08_seed_8401122_mapcomm_compressed,84,1,8,8401122,compressed,"[[-44.0,-56.0],[-24.0,16.0],[8.0,16.0],[-48.0,-36.0],[-20.0,-24.0],[-48.0,-16.0],[24.0,-56.0],[-36.0,8.0]]",8401122,"[[38, 23], [88, 203], [168, 203], [28, 73], [98, 103], [28, 123], [208, 23], [58, 183]]",full
map_0084_trial_01_robots_08_seed_8401122_mapcomm_none,84,1,8,8401122,none,"[[-44.0,-56.0],[-24.0,16.0],[8.0,16.0],[-48.0,-36.0],[-20.0,-24.0],[-48.0,-16.0],[24.0,-56.0],[-36.0,8.0]]",8401122,"[[38, 23], [88, 203], [168, 203], [28, 73], [98, 103], [28, 123], [208, 23], [58, 183]]",full
map_0084_trial_01_robots_08_seed_8401122_mapcomm_raw,84,1,8,8401122,raw,"[[-44.0,-56.0],[-24.0,16.0],[8.0,16.0],[-48.0,-36.0],[-20.0,-24.0],[-48.0,-16.0],[24.0,-56.0],[-36.0,8.0]]",8401122,"[[38, 23], [88, 203], [168, 203], [28, 73], [98, 103], [28, 123], [208, 23], [58, 183]]",full
map_0084_trial_02_robots_02_seed_8402062_mapcomm_compressed,84,2,2,8402062,compressed,"[[-20.0,24.0],[24.0,-4.0]]",8402062,"[[98, 223], [208, 153]]",full
map_0084_trial_02_robots_02_seed_8402062_mapcomm_none,84,2,2,8402062,none,"[[-20.0,24.0],[24.0,-4.0]]",8402062,"[[98, 223], [208, 153]]",full
map_0084_trial_02_robots_02_seed_8402062_mapcomm_raw,84,2,2,8402062,raw,"[[-20.0,24.0],[24.0,-4.0]]",8402062,"[[98, 223], [208, 153]]",full
map_0084_trial_02_robots_04_seed_8402082_mapcomm_compressed,84,2,4,8402082,compressed,"[[-48.0,-28.0],[8.0,-52.0],[-4.0,-52.0],[0.0,-4.0]]",8402082,"[[28, 93], [168, 33], [138, 33], [148, 153]]",full
map_0084_trial_02_robots_04_seed_8402082_mapcomm_none,84,2,4,8402082,none,"[[-48.0,-28.0],[8.0,-52.0],[-4.0,-52.0],[0.0,-4.0]]",8402082,"[[28, 93], [168, 33], [138, 33], [148, 153]]",full
map_0084_trial_02_robots_04_seed_8402082_mapcomm_raw,84,2,4,8402082,raw,"[[-48.0,-28.0],[8.0,-52.0],[-4.0,-52.0],[0.0,-4.0]]",8402082,"[[28, 93], [168, 33], [138, 33], [148, 153]]",full
map_0084_trial_02_robots_06_seed_8402102_mapcomm_compressed,84,2,6,8402102,compressed,"[[-12.0,-36.0],[0.0,4.0],[16.0,-20.0],[-20.0,8.0],[28.0,-44.0],[24.0,-4.0]]",8402102,"[[118, 73], [148, 173], [188, 113], [98, 183], [218, 53], [208, 153]]",full
map_0084_trial_02_robots_06_seed_8402102_mapcomm_none,84,2,6,8402102,none,"[[-12.0,-36.0],[0.0,4.0],[16.0,-20.0],[-20.0,8.0],[28.0,-44.0],[24.0,-4.0]]",8402102,"[[118, 73], [148, 173], [188, 113], [98, 183], [218, 53], [208, 153]]",full
map_0084_trial_02_robots_06_seed_8402102_mapcomm_raw,84,2,6,8402102,raw,"[[-12.0,-36.0],[0.0,4.0],[16.0,-20.0],[-20.0,8.0],[28.0,-44.0],[24.0,-4.0]]",8402102,"[[118, 73], [148, 173], [188, 113], [98, 183], [218, 53], [208, 153]]",full
map_0084_trial_02_robots_08_seed_8402122_mapcomm_compressed,84,2,8,8402122,compressed,"[[-52.0,-60.0],[-28.0,20.0],[0.0,-44.0],[-36.0,8.0],[28.0,12.0],[-12.0,-36.0],[-16.0,4.0],[16.0,20.0]]",8402122,"[[18, 13], [78, 213], [148, 53], [58, 183], [218, 193], [118, 73], [108, 173], [188, 213]]",full
map_0084_trial_02_robots_08_seed_8402122_mapcomm_none,84,2,8,8402122,none,"[[-52.0,-60.0],[-28.0,20.0],[0.0,-44.0],[-36.0,8.0],[28.0,12.0],[-12.0,-36.0],[-16.0,4.0],[16.0,20.0]]",8402122,"[[18, 13], [78, 213], [148, 53], [58, 183], [218, 193], [118, 73], [108, 173], [188, 213]]",full
map_0084_trial_02_robots_08_seed_8402122_mapcomm_raw,84,2,8,8402122,raw,"[[-52.0,-60.0],[-28.0,20.0],[0.0,-44.0],[-36.0,8.0],[28.0,12.0],[-12.0,-36.0],[-16.0,4.0],[16.0,20.0]]",8402122,"[[18, 13], [78, 213], [148, 53], [58, 183], [218, 193], [118, 73], [108, 173], [188, 213]]",full
map_0084_trial_03_robots_02_seed_8403062_mapcomm_compressed,84,3,2,8403062,compressed,"[[-24.0,-8.0],[16.0,28.0]]",8403062,"[[88, 143], [188, 233]]",full
map_0084_trial_03_robots_02_seed_8403062_mapcomm_none,84,3,2,8403062,none,"[[-24.0,-8.0],[16.0,28.0]]",8403062,"[[88, 143], [188, 233]]",full
map_0084_trial_03_robots_02_seed_8403062_mapcomm_raw,84,3,2,8403062,raw,"[[-24.0,-8.0],[16.0,28.0]]",8403062,"[[88, 143], [188, 233]]",full
map_0084_trial_03_robots_04_seed_8403082_mapcomm_compressed,84,3,4,8403082,compressed,"[[-16.0,-4.0],[0.0,-52.0],[16.0,-24.0],[8.0,16.0]]",8403082,"[[108, 153], [148, 33], [188, 103], [168, 203]]",full
map_0084_trial_03_robots_04_seed_8403082_mapcomm_none,84,3,4,8403082,none,"[[-16.0,-4.0],[0.0,-52.0],[16.0,-24.0],[8.0,16.0]]",8403082,"[[108, 153], [148, 33], [188, 103], [168, 203]]",full
map_0084_trial_03_robots_04_seed_8403082_mapcomm_raw,84,3,4,8403082,raw,"[[-16.0,-4.0],[0.0,-52.0],[16.0,-24.0],[8.0,16.0]]",8403082,"[[108, 153], [148, 33], [188, 103], [168, 203]]",full
map_0084_trial_03_robots_06_seed_8403102_mapcomm_compressed,84,3,6,8403102,compressed,"[[-20.0,0.0],[-32.0,-12.0],[24.0,4.0],[24.0,-52.0],[-4.0,-48.0],[-40.0,16.0]]",8403102,"[[98, 163], [68, 133], [208, 173], [208, 33], [138, 43], [48, 203]]",full
map_0084_trial_03_robots_06_seed_8403102_mapcomm_none,84,3,6,8403102,none,"[[-20.0,0.0],[-32.0,-12.0],[24.0,4.0],[24.0,-52.0],[-4.0,-48.0],[-40.0,16.0]]",8403102,"[[98, 163], [68, 133], [208, 173], [208, 33], [138, 43], [48, 203]]",full
map_0084_trial_03_robots_06_seed_8403102_mapcomm_raw,84,3,6,8403102,raw,"[[-20.0,0.0],[-32.0,-12.0],[24.0,4.0],[24.0,-52.0],[-4.0,-48.0],[-40.0,16.0]]",8403102,"[[98, 163], [68, 133], [208, 173], [208, 33], [138, 43], [48, 203]]",full
map_0084_trial_03_robots_08_seed_8403122_mapcomm_compressed,84,3,8,8403122,compressed,"[[-12.0,-36.0],[24.0,-48.0],[-16.0,4.0],[-36.0,-52.0],[-32.0,16.0],[0.0,-52.0],[20.0,0.0],[20.0,-20.0]]",8403122,"[[118, 73], [208, 43], [108, 173], [58, 33], [68, 203], [148, 33], [198, 163], [198, 113]]",full
map_0084_trial_03_robots_08_seed_8403122_mapcomm_none,84,3,8,8403122,none,"[[-12.0,-36.0],[24.0,-48.0],[-16.0,4.0],[-36.0,-52.0],[-32.0,16.0],[0.0,-52.0],[20.0,0.0],[20.0,-20.0]]",8403122,"[[118, 73], [208, 43], [108, 173], [58, 33], [68, 203], [148, 33], [198, 163], [198, 113]]",full
map_0084_trial_03_robots_08_seed_8403122_mapcomm_raw,84,3,8,8403122,raw,"[[-12.0,-36.0],[24.0,-48.0],[-16.0,4.0],[-36.0,-52.0],[-32.0,16.0],[0.0,-52.0],[20.0,0.0],[20.0,-20.0]]",8403122,"[[118, 73], [208, 43], [108, 173], [58, 33], [68, 203], [148, 33], [198, 163], [198, 113]]",full
map_0085_trial_00_robots_02_seed_8500062_mapcomm_compressed,85,0,2,8500062,compressed,"[[0.0,16.0],[8.0,-40.0]]",8500062,"[[173, 190], [193, 50]]",full
map_0085_trial_00_robots_02_seed_8500062_mapcomm_none,85,0,2,8500062,none,"[[0.0,16.0],[8.0,-40.0]]",8500062,"[[173, 190], [193, 50]]",full
map_0085_trial_00_robots_02_seed_8500062_mapcomm_raw,85,0,2,8500062,raw,"[[0.0,16.0],[8.0,-40.0]]",8500062,"[[173, 190], [193, 50]]",full
map_0085_trial_00_robots_04_seed_8500082_mapcomm_compressed,85,0,4,8500082,compressed,"[[-4.0,8.0],[16.0,-48.0],[-28.0,8.0],[20.0,20.0]]",8500082,"[[163, 170], [213, 30], [103, 170], [223, 200]]",full
map_0085_trial_00_robots_04_seed_8500082_mapcomm_none,85,0,4,8500082,none,"[[-4.0,8.0],[16.0,-48.0],[-28.0,8.0],[20.0,20.0]]",8500082,"[[163, 170], [213, 30], [103, 170], [223, 200]]",full
map_0085_trial_00_robots_04_seed_8500082_mapcomm_raw,85,0,4,8500082,raw,"[[-4.0,8.0],[16.0,-48.0],[-28.0,8.0],[20.0,20.0]]",8500082,"[[163, 170], [213, 30], [103, 170], [223, 200]]",full
map_0085_trial_00_robots_06_seed_8500102_mapcomm_compressed,85,0,6,8500102,compressed,"[[0.0,-16.0],[-8.0,0.0],[-24.0,-12.0],[12.0,-44.0],[4.0,28.0],[-16.0,-48.0]]",8500102,"[[173, 110], [153, 150], [113, 120], [203, 40], [183, 220], [133, 30]]",full
map_0085_trial_00_robots_06_seed_8500102_mapcomm_none,85,0,6,8500102,none,"[[0.0,-16.0],[-8.0,0.0],[-24.0,-12.0],[12.0,-44.0],[4.0,28.0],[-16.0,-48.0]]",8500102,"[[173, 110], [153, 150], [113, 120], [203, 40], [183, 220], [133, 30]]",full
map_0085_trial_00_robots_06_seed_8500102_mapcomm_raw,85,0,6,8500102,raw,"[[0.0,-16.0],[-8.0,0.0],[-24.0,-12.0],[12.0,-44.0],[4.0,28.0],[-16.0,-48.0]]",8500102,"[[173, 110], [153, 150], [113, 120], [203, 40], [183, 220], [133, 30]]",full
map_0085_trial_00_robots_08_seed_8500122_mapcomm_compressed,85,0,8,8500122,compressed,"[[-28.0,-8.0],[-20.0,8.0],[12.0,16.0],[20.0,-44.0],[-52.0,-12.0],[-24.0,-36.0],[0.0,16.0],[-44.0,-52.0]]",8500122,"[[103, 130], [123, 170], [203, 190], [223, 40], [43, 120], [113, 60], [173, 190], [63, 20]]",full
map_0085_trial_00_robots_08_seed_8500122_mapcomm_none,85,0,8,8500122,none,"[[-28.0,-8.0],[-20.0,8.0],[12.0,16.0],[20.0,-44.0],[-52.0,-12.0],[-24.0,-36.0],[0.0,16.0],[-44.0,-52.0]]",8500122,"[[103, 130], [123, 170], [203, 190], [223, 40], [43, 120], [113, 60], [173, 190], [63, 20]]",full
map_0085_trial_00_robots_08_seed_8500122_mapcomm_raw,85,0,8,8500122,raw,"[[-28.0,-8.0],[-20.0,8.0],[12.0,16.0],[20.0,-44.0],[-52.0,-12.0],[-24.0,-36.0],[0.0,16.0],[-44.0,-52.0]]",8500122,"[[103, 130], [123, 170], [203, 190], [223, 40], [43, 120], [113, 60], [173, 190], [63, 20]]",full
map_0085_trial_01_robots_02_seed_8501062_mapcomm_compressed,85,1,2,8501062,compressed,"[[-12.0,-8.0],[-20.0,8.0]]",8501062,"[[143, 130], [123, 170]]",full
map_0085_trial_01_robots_02_seed_8501062_mapcomm_none,85,1,2,8501062,none,"[[-12.0,-8.0],[-20.0,8.0]]",8501062,"[[143, 130], [123, 170]]",full
map_0085_trial_01_robots_02_seed_8501062_mapcomm_raw,85,1,2,8501062,raw,"[[-12.0,-8.0],[-20.0,8.0]]",8501062,"[[143, 130], [123, 170]]",full
map_0085_trial_01_robots_04_seed_8501082_mapcomm_compressed,85,1,4,8501082,compressed,"[[-52.0,-20.0],[-20.0,12.0],[4.0,-32.0],[-32.0,-28.0]]",8501082,"[[43, 100], [123, 180], [183, 70], [93, 80]]",full
map_0085_trial_01_robots_04_seed_8501082_mapcomm_none,85,1,4,8501082,none,"[[-52.0,-20.0],[-20.0,12.0],[4.0,-32.0],[-32.0,-28.0]]",8501082,"[[43, 100], [123, 180], [183, 70], [93, 80]]",full
map_0085_trial_01_robots_04_seed_8501082_mapcomm_raw,85,1,4,8501082,raw,"[[-52.0,-20.0],[-20.0,12.0],[4.0,-32.0],[-32.0,-28.0]]",8501082,"[[43, 100], [123, 180], [183, 70], [93, 80]]",full
map_0085_trial_01_robots_06_seed_8501102_mapcomm_compressed,85,1,6,8501102,compressed,"[[-20.0,-48.0],[-36.0,24.0],[-36.0,-44.0],[4.0,-8.0],[20.0,-28.0],[4.0,-36.0]]",8501102,"[[123, 30], [83, 210], [83, 40], [183, 130], [223, 80], [183, 60]]",full
map_0085_trial_01_robots_06_seed_8501102_mapcomm_none,85,1,6,8501102,none,"[[-20.0,-48.0],[-36.0,24.0],[-36.0,-44.0],[4.0,-8.0],[20.0,-28.0],[4.0,-36.0]]",8501102,"[[123, 30], [83, 210], [83, 40], [183, 130], [223, 80], [183, 60]]",full
map_0085_trial_01_robots_06_seed_8501102_mapcomm_raw,85,1,6,8501102,raw,"[[-20.0,-48.0],[-36.0,24.0],[-36.0,-44.0],[4.0,-8.0],[20.0,-28.0],[4.0,-36.0]]",8501102,"[[123, 30], [83, 210], [83, 40], [183, 130], [223, 80], [183, 60]]",full
map_0085_trial_01_robots_08_seed_8501122_mapcomm_compressed,85,1,8,8501122,compressed,"[[-12.0,-4.0],[16.0,-48.0],[-20.0,24.0],[-28.0,0.0],[-44.0,-48.0],[-4.0,-16.0],[-48.0,4.0],[12.0,16.0]]",8501122,"[[143, 140], [213, 30], [123, 210], [103, 150], [63, 30], [163, 110], [53, 160], [203, 190]]",full
map_0085_trial_01_robots_08_seed_8501122_mapcomm_none,85,1,8,8501122,none,"[[-12.0,-4.0],[16.0,-48.0],[-20.0,24.0],[-28.0,0.0],[-44.0,-48.0],[-4.0,-16.0],[-48.0,4.0],[12.0,16.0]]",8501122,"[[143, 140], [213, 30], [123, 210], [103, 150], [63, 30], [163, 110], [53, 160], [203, 190]]",full
